"V1","station","year","species","stage","phenology","DOY","lat","lon","dataset","tmax","tmax_dynamic","med_month"
235,"fitter",1968,"Aegopodium podagraria","ffd",1968-06-05,157,51.80676,1.206607,"nectar",18.6,TRUE,6
236,"fitter",1969,"Aegopodium podagraria","ffd",1969-06-10,161,51.80676,1.206607,"nectar",18.4,TRUE,6
237,"fitter",1970,"Aegopodium podagraria","ffd",1970-05-30,150,51.80676,1.206607,"nectar",21.1,TRUE,6
238,"fitter",1971,"Aegopodium podagraria","ffd",1971-05-26,146,51.80676,1.206607,"nectar",16.2,TRUE,6
239,"fitter",1973,"Aegopodium podagraria","ffd",1973-06-07,158,51.80676,1.206607,"nectar",19.6,TRUE,6
240,"fitter",1974,"Aegopodium podagraria","ffd",1974-05-24,144,51.80676,1.206607,"nectar",17.9,TRUE,6
241,"fitter",1975,"Aegopodium podagraria","ffd",1975-06-07,158,51.80676,1.206607,"nectar",19.2,TRUE,6
242,"fitter",1976,"Aegopodium podagraria","ffd",1976-06-12,164,51.80676,1.206607,"nectar",22.7,TRUE,6
243,"fitter",1977,"Aegopodium podagraria","ffd",1977-06-01,152,51.80676,1.206607,"nectar",16.2,TRUE,6
244,"fitter",1978,"Aegopodium podagraria","ffd",1978-06-05,156,51.80676,1.206607,"nectar",17.8,TRUE,6
245,"fitter",1979,"Aegopodium podagraria","ffd",1979-06-08,159,51.80676,1.206607,"nectar",17.7,TRUE,6
246,"fitter",1980,"Aegopodium podagraria","ffd",1980-06-06,158,51.80676,1.206607,"nectar",17.9,TRUE,6
247,"fitter",1981,"Aegopodium podagraria","ffd",1981-06-10,161,51.80676,1.206607,"nectar",16.9,TRUE,6
248,"fitter",1982,"Aegopodium podagraria","ffd",1982-05-25,145,51.80676,1.206607,"nectar",19.3,TRUE,6
249,"fitter",1983,"Aegopodium podagraria","ffd",1983-05-31,151,51.80676,1.206607,"nectar",18.7,TRUE,6
250,"fitter",1984,"Aegopodium podagraria","ffd",1984-06-07,159,51.80676,1.206607,"nectar",18.5,TRUE,6
251,"fitter",1985,"Aegopodium podagraria","ffd",1985-06-01,152,51.80676,1.206607,"nectar",16.6,TRUE,6
252,"fitter",1986,"Aegopodium podagraria","ffd",1986-06-06,157,51.80676,1.206607,"nectar",19.5,TRUE,6
253,"fitter",1987,"Aegopodium podagraria","ffd",1987-06-09,160,51.80676,1.206607,"nectar",16.6,TRUE,6
254,"fitter",1988,"Aegopodium podagraria","ffd",1988-06-13,165,51.80676,1.206607,"nectar",17.5,TRUE,6
255,"fitter",1989,"Aegopodium podagraria","ffd",1989-05-30,150,51.80676,1.206607,"nectar",19.6,TRUE,6
256,"fitter",1990,"Aegopodium podagraria","ffd",1990-05-28,148,51.80676,1.206607,"nectar",18.1,TRUE,6
257,"fitter",1991,"Aegopodium podagraria","ffd",1991-06-09,160,51.80676,1.206607,"nectar",15.9,TRUE,6
258,"fitter",1992,"Aegopodium podagraria","ffd",1992-05-20,141,51.80676,1.206607,"nectar",20.5,TRUE,6
259,"fitter",1993,"Aegopodium podagraria","ffd",1993-05-26,146,51.80676,1.206607,"nectar",19.6,TRUE,6
260,"fitter",1994,"Aegopodium podagraria","ffd",1994-06-06,157,51.80676,1.206607,"nectar",19.1,TRUE,6
261,"fitter",1995,"Aegopodium podagraria","ffd",1995-06-08,159,51.80676,1.206607,"nectar",18,TRUE,6
262,"fitter",1998,"Aegopodium podagraria","ffd",1998-05-27,147,51.80676,1.206607,"nectar",18.2,TRUE,6
263,"fitter",1999,"Aegopodium podagraria","ffd",1999-05-28,148,51.80676,1.206607,"nectar",18.4,TRUE,6
264,"fitter",2000,"Aegopodium podagraria","ffd",2000-06-01,153,51.80676,1.206607,"nectar",19,TRUE,6
265,"fitter",1957,"Aesculus hippocastanum","ffd",1957-04-23,113,51.80676,1.206607,"nectar",NA,NA,5
266,"fitter",1958,"Aesculus hippocastanum","ffd",1958-05-07,127,51.80676,1.206607,"nectar",15.2,TRUE,5
267,"fitter",1959,"Aesculus hippocastanum","ffd",1959-04-16,106,51.80676,1.206607,"nectar",16.9,TRUE,5
268,"fitter",1960,"Aesculus hippocastanum","ffd",1960-05-03,124,51.80676,1.206607,"nectar",16.5,TRUE,5
269,"fitter",1962,"Aesculus hippocastanum","ffd",1962-05-12,132,51.80676,1.206607,"nectar",12.9,TRUE,5
270,"fitter",1963,"Aesculus hippocastanum","ffd",1963-05-10,130,51.80676,1.206607,"nectar",14,TRUE,5
271,"fitter",1966,"Aesculus hippocastanum","ffd",1966-05-06,126,51.80676,1.206607,"nectar",15.4,TRUE,5
272,"fitter",1968,"Aesculus hippocastanum","ffd",1968-05-02,123,51.80676,1.206607,"nectar",13.5,TRUE,5
273,"fitter",1969,"Aesculus hippocastanum","ffd",1969-05-12,132,51.80676,1.206607,"nectar",15.2,TRUE,5
274,"fitter",1970,"Aesculus hippocastanum","ffd",1970-05-12,132,51.80676,1.206607,"nectar",16.7,TRUE,5
275,"fitter",1972,"Aesculus hippocastanum","ffd",1972-04-20,111,51.80676,1.206607,"nectar",14.2,TRUE,5
276,"fitter",1973,"Aesculus hippocastanum","ffd",1973-04-25,115,51.80676,1.206607,"nectar",14.9,TRUE,5
277,"fitter",1974,"Aesculus hippocastanum","ffd",1974-04-25,115,51.80676,1.206607,"nectar",15,TRUE,5
278,"fitter",1975,"Aesculus hippocastanum","ffd",1975-05-13,133,51.80676,1.206607,"nectar",13,TRUE,5
279,"fitter",1976,"Aesculus hippocastanum","ffd",1976-05-05,126,51.80676,1.206607,"nectar",16.7,TRUE,5
280,"fitter",1977,"Aesculus hippocastanum","ffd",1977-05-09,129,51.80676,1.206607,"nectar",14,TRUE,5
281,"fitter",1979,"Aesculus hippocastanum","ffd",1979-05-14,134,51.80676,1.206607,"nectar",14.2,TRUE,5
282,"fitter",1980,"Aesculus hippocastanum","ffd",1980-05-09,130,51.80676,1.206607,"nectar",14.7,TRUE,5
283,"fitter",1981,"Aesculus hippocastanum","ffd",1981-04-22,112,51.80676,1.206607,"nectar",15.1,TRUE,5
284,"fitter",1982,"Aesculus hippocastanum","ffd",1982-04-26,116,51.80676,1.206607,"nectar",16.1,TRUE,5
285,"fitter",1983,"Aesculus hippocastanum","ffd",1983-05-03,123,51.80676,1.206607,"nectar",13.3,TRUE,5
286,"fitter",1984,"Aesculus hippocastanum","ffd",1984-05-11,132,51.80676,1.206607,"nectar",12.7,TRUE,5
287,"fitter",1985,"Aesculus hippocastanum","ffd",1985-05-06,126,51.80676,1.206607,"nectar",14.7,TRUE,5
288,"fitter",1986,"Aesculus hippocastanum","ffd",1986-05-12,132,51.80676,1.206607,"nectar",15.4,TRUE,5
289,"fitter",1987,"Aesculus hippocastanum","ffd",1987-05-03,123,51.80676,1.206607,"nectar",13.6,TRUE,5
290,"fitter",1988,"Aesculus hippocastanum","ffd",1988-05-01,122,51.80676,1.206607,"nectar",16,TRUE,5
291,"fitter",1989,"Aesculus hippocastanum","ffd",1989-04-25,115,51.80676,1.206607,"nectar",18.3,TRUE,5
292,"fitter",1990,"Aesculus hippocastanum","ffd",1990-04-04,94,51.80676,1.206607,"nectar",17.9,TRUE,5
293,"fitter",1991,"Aesculus hippocastanum","ffd",1991-05-08,128,51.80676,1.206607,"nectar",13.6,TRUE,5
294,"fitter",1992,"Aesculus hippocastanum","ffd",1992-05-02,123,51.80676,1.206607,"nectar",18.7,TRUE,5
295,"fitter",1993,"Aesculus hippocastanum","ffd",1993-04-27,117,51.80676,1.206607,"nectar",16.1,TRUE,5
296,"fitter",1995,"Aesculus hippocastanum","ffd",1995-05-04,124,51.80676,1.206607,"nectar",16.7,TRUE,5
297,"fitter",1996,"Aesculus hippocastanum","ffd",1996-05-11,132,51.80676,1.206607,"nectar",13,TRUE,5
298,"fitter",1997,"Aesculus hippocastanum","ffd",1997-04-12,102,51.80676,1.206607,"nectar",16.2,TRUE,5
299,"fitter",1954,"Aethusa cynapium","ffd",1954-07-09,190,51.80676,1.206607,"nectar",NA,NA,7
300,"fitter",1955,"Aethusa cynapium","ffd",1955-06-30,181,51.80676,1.206607,"nectar",NA,NA,7
301,"fitter",1956,"Aethusa cynapium","ffd",1956-07-08,190,51.80676,1.206607,"nectar",NA,NA,7
302,"fitter",1957,"Aethusa cynapium","ffd",1957-06-17,168,51.80676,1.206607,"nectar",NA,NA,7
303,"fitter",1958,"Aethusa cynapium","ffd",1958-06-17,168,51.80676,1.206607,"nectar",20.4,TRUE,7
304,"fitter",1959,"Aethusa cynapium","ffd",1959-07-16,197,51.80676,1.206607,"nectar",23.5,TRUE,7
305,"fitter",1960,"Aethusa cynapium","ffd",1960-07-02,184,51.80676,1.206607,"nectar",19,TRUE,7
306,"fitter",1961,"Aethusa cynapium","ffd",1961-07-11,192,51.80676,1.206607,"nectar",19.8,TRUE,7
307,"fitter",1962,"Aethusa cynapium","ffd",1962-07-12,193,51.80676,1.206607,"nectar",18.5,TRUE,7
308,"fitter",1963,"Aethusa cynapium","ffd",1963-07-22,203,51.80676,1.206607,"nectar",19.7,TRUE,7
309,"fitter",1964,"Aethusa cynapium","ffd",1964-07-07,189,51.80676,1.206607,"nectar",21.1,TRUE,7
310,"fitter",1965,"Aethusa cynapium","ffd",1965-07-05,186,51.80676,1.206607,"nectar",18.1,TRUE,7
311,"fitter",1966,"Aethusa cynapium","ffd",1966-05-18,138,51.80676,1.206607,"nectar",19.2,TRUE,7
312,"fitter",1967,"Aethusa cynapium","ffd",1967-06-28,179,51.80676,1.206607,"nectar",22,TRUE,7
313,"fitter",1968,"Aethusa cynapium","ffd",1968-07-02,184,51.80676,1.206607,"nectar",19.3,TRUE,7
314,"fitter",1969,"Aethusa cynapium","ffd",1969-07-18,199,51.80676,1.206607,"nectar",22,TRUE,7
315,"fitter",1970,"Aethusa cynapium","ffd",1970-07-01,182,51.80676,1.206607,"nectar",20,TRUE,7
316,"fitter",1971,"Aethusa cynapium","ffd",1971-06-18,169,51.80676,1.206607,"nectar",22.1,TRUE,7
317,"fitter",1973,"Aethusa cynapium","ffd",1973-06-27,178,51.80676,1.206607,"nectar",20.4,TRUE,7
318,"fitter",1974,"Aethusa cynapium","ffd",1974-05-23,143,51.80676,1.206607,"nectar",19.3,TRUE,7
319,"fitter",1975,"Aethusa cynapium","ffd",1975-06-22,173,51.80676,1.206607,"nectar",21.9,TRUE,7
320,"fitter",1976,"Aethusa cynapium","ffd",1976-07-04,186,51.80676,1.206607,"nectar",24.3,TRUE,7
321,"fitter",1977,"Aethusa cynapium","ffd",1977-07-05,186,51.80676,1.206607,"nectar",20.3,TRUE,7
322,"fitter",1978,"Aethusa cynapium","ffd",1978-06-04,155,51.80676,1.206607,"nectar",18.7,TRUE,7
323,"fitter",1979,"Aethusa cynapium","ffd",1979-07-12,193,51.80676,1.206607,"nectar",20.6,TRUE,7
324,"fitter",1980,"Aethusa cynapium","ffd",1980-06-09,161,51.80676,1.206607,"nectar",18.8,TRUE,7
325,"fitter",1981,"Aethusa cynapium","ffd",1981-06-29,180,51.80676,1.206607,"nectar",20.1,TRUE,7
326,"fitter",1982,"Aethusa cynapium","ffd",1982-05-22,142,51.80676,1.206607,"nectar",21.6,TRUE,7
327,"fitter",1983,"Aethusa cynapium","ffd",1983-05-04,124,51.80676,1.206607,"nectar",24.7,TRUE,7
328,"fitter",1984,"Aethusa cynapium","ffd",1984-07-16,198,51.80676,1.206607,"nectar",21.2,TRUE,7
329,"fitter",1985,"Aethusa cynapium","ffd",1985-07-08,189,51.80676,1.206607,"nectar",21.1,TRUE,7
330,"fitter",1986,"Aethusa cynapium","ffd",1986-07-16,197,51.80676,1.206607,"nectar",20.9,TRUE,7
331,"fitter",1987,"Aethusa cynapium","ffd",1987-07-14,195,51.80676,1.206607,"nectar",20.3,TRUE,7
332,"fitter",1988,"Aethusa cynapium","ffd",1988-07-07,189,51.80676,1.206607,"nectar",19.1,TRUE,7
333,"fitter",1989,"Aethusa cynapium","ffd",1989-06-22,173,51.80676,1.206607,"nectar",23.2,TRUE,7
334,"fitter",1990,"Aethusa cynapium","ffd",1990-06-09,160,51.80676,1.206607,"nectar",22.4,TRUE,7
335,"fitter",1991,"Aethusa cynapium","ffd",1991-07-15,196,51.80676,1.206607,"nectar",22.1,TRUE,7
336,"fitter",1992,"Aethusa cynapium","ffd",1992-07-02,184,51.80676,1.206607,"nectar",21.3,TRUE,7
337,"fitter",1993,"Aethusa cynapium","ffd",1993-07-04,185,51.80676,1.206607,"nectar",20.4,TRUE,7
338,"fitter",1994,"Aethusa cynapium","ffd",1994-07-16,197,51.80676,1.206607,"nectar",24.1,TRUE,7
339,"fitter",1996,"Aethusa cynapium","ffd",1996-07-20,202,51.80676,1.206607,"nectar",21.5,TRUE,7
340,"fitter",1997,"Aethusa cynapium","ffd",1997-06-17,168,51.80676,1.206607,"nectar",21.5,TRUE,7
341,"fitter",1998,"Aethusa cynapium","ffd",1998-07-17,198,51.80676,1.206607,"nectar",19.9,TRUE,7
342,"fitter",1999,"Aethusa cynapium","ffd",1999-06-28,179,51.80676,1.206607,"nectar",23,TRUE,7
343,"fitter",2000,"Aethusa cynapium","ffd",2000-07-06,188,51.80676,1.206607,"nectar",19.1,TRUE,7
344,"fitter",1954,"Agrimonia eupatoria","ffd",1954-06-28,179,51.80676,1.206607,"nectar",NA,NA,6
345,"fitter",1955,"Agrimonia eupatoria","ffd",1955-06-20,171,51.80676,1.206607,"nectar",NA,NA,6
346,"fitter",1956,"Agrimonia eupatoria","ffd",1956-07-04,186,51.80676,1.206607,"nectar",NA,NA,6
347,"fitter",1957,"Agrimonia eupatoria","ffd",1957-06-17,168,51.80676,1.206607,"nectar",NA,NA,6
348,"fitter",1958,"Agrimonia eupatoria","ffd",1958-07-01,182,51.80676,1.206607,"nectar",17.7,TRUE,6
349,"fitter",1959,"Agrimonia eupatoria","ffd",1959-06-19,170,51.80676,1.206607,"nectar",20.2,TRUE,6
350,"fitter",1960,"Agrimonia eupatoria","ffd",1960-06-28,180,51.80676,1.206607,"nectar",20.5,TRUE,6
351,"fitter",1962,"Agrimonia eupatoria","ffd",1962-06-30,181,51.80676,1.206607,"nectar",18.2,TRUE,6
352,"fitter",1964,"Agrimonia eupatoria","ffd",1964-07-03,185,51.80676,1.206607,"nectar",18.1,TRUE,6
353,"fitter",1965,"Agrimonia eupatoria","ffd",1965-07-05,186,51.80676,1.206607,"nectar",18,TRUE,6
354,"fitter",1966,"Agrimonia eupatoria","ffd",1966-07-08,189,51.80676,1.206607,"nectar",19.9,TRUE,6
355,"fitter",1967,"Agrimonia eupatoria","ffd",1967-06-30,181,51.80676,1.206607,"nectar",18,TRUE,6
356,"fitter",1969,"Agrimonia eupatoria","ffd",1969-07-03,184,51.80676,1.206607,"nectar",18.4,TRUE,6
357,"fitter",1970,"Agrimonia eupatoria","ffd",1970-06-30,181,51.80676,1.206607,"nectar",21.1,TRUE,6
358,"fitter",1971,"Agrimonia eupatoria","ffd",1971-07-08,189,51.80676,1.206607,"nectar",16.2,TRUE,6
359,"fitter",1973,"Agrimonia eupatoria","ffd",1973-06-28,179,51.80676,1.206607,"nectar",19.6,TRUE,6
360,"fitter",1974,"Agrimonia eupatoria","ffd",1974-06-24,175,51.80676,1.206607,"nectar",17.9,TRUE,6
361,"fitter",1975,"Agrimonia eupatoria","ffd",1975-06-27,178,51.80676,1.206607,"nectar",19.2,TRUE,6
362,"fitter",1976,"Agrimonia eupatoria","ffd",1976-06-24,176,51.80676,1.206607,"nectar",22.7,TRUE,6
363,"fitter",1977,"Agrimonia eupatoria","ffd",1977-07-08,189,51.80676,1.206607,"nectar",16.2,TRUE,6
364,"fitter",1978,"Agrimonia eupatoria","ffd",1978-07-03,184,51.80676,1.206607,"nectar",17.8,TRUE,6
365,"fitter",1979,"Agrimonia eupatoria","ffd",1979-06-27,178,51.80676,1.206607,"nectar",17.7,TRUE,6
366,"fitter",1980,"Agrimonia eupatoria","ffd",1980-06-22,174,51.80676,1.206607,"nectar",17.9,TRUE,6
367,"fitter",1981,"Agrimonia eupatoria","ffd",1981-06-24,175,51.80676,1.206607,"nectar",16.9,TRUE,6
368,"fitter",1982,"Agrimonia eupatoria","ffd",1982-06-13,164,51.80676,1.206607,"nectar",19.3,TRUE,6
369,"fitter",1983,"Agrimonia eupatoria","ffd",1983-07-08,189,51.80676,1.206607,"nectar",18.7,TRUE,6
370,"fitter",1984,"Agrimonia eupatoria","ffd",1984-06-25,177,51.80676,1.206607,"nectar",18.5,TRUE,6
371,"fitter",1985,"Agrimonia eupatoria","ffd",1985-06-16,167,51.80676,1.206607,"nectar",16.6,TRUE,6
372,"fitter",1986,"Agrimonia eupatoria","ffd",1986-07-02,183,51.80676,1.206607,"nectar",19.5,TRUE,6
373,"fitter",1988,"Agrimonia eupatoria","ffd",1988-06-21,173,51.80676,1.206607,"nectar",17.5,TRUE,6
374,"fitter",1989,"Agrimonia eupatoria","ffd",1989-06-03,154,51.80676,1.206607,"nectar",19.6,TRUE,6
375,"fitter",1990,"Agrimonia eupatoria","ffd",1990-06-17,168,51.80676,1.206607,"nectar",18.1,TRUE,6
376,"fitter",1991,"Agrimonia eupatoria","ffd",1991-07-06,187,51.80676,1.206607,"nectar",15.9,TRUE,6
377,"fitter",1992,"Agrimonia eupatoria","ffd",1992-06-18,170,51.80676,1.206607,"nectar",20.5,TRUE,6
378,"fitter",1994,"Agrimonia eupatoria","ffd",1994-06-10,161,51.80676,1.206607,"nectar",19.1,TRUE,6
379,"fitter",1996,"Agrimonia eupatoria","ffd",1996-07-02,184,51.80676,1.206607,"nectar",19.6,TRUE,6
380,"fitter",1997,"Agrimonia eupatoria","ffd",1997-06-08,159,51.80676,1.206607,"nectar",18.2,TRUE,6
381,"fitter",1999,"Agrimonia eupatoria","ffd",1999-06-26,177,51.80676,1.206607,"nectar",18.4,TRUE,6
382,"fitter",2000,"Agrimonia eupatoria","ffd",2000-06-20,172,51.80676,1.206607,"nectar",19,TRUE,6
383,"fitter",1954,"Ajuga reptans","ffd",1954-04-28,118,51.80676,1.206607,"nectar",NA,NA,5
384,"fitter",1955,"Ajuga reptans","ffd",1955-05-13,133,51.80676,1.206607,"nectar",NA,NA,5
385,"fitter",1956,"Ajuga reptans","ffd",1956-05-16,137,51.80676,1.206607,"nectar",NA,NA,5
386,"fitter",1957,"Ajuga reptans","ffd",1957-04-19,109,51.80676,1.206607,"nectar",NA,NA,5
387,"fitter",1958,"Ajuga reptans","ffd",1958-05-07,127,51.80676,1.206607,"nectar",15.2,TRUE,5
388,"fitter",1959,"Ajuga reptans","ffd",1959-04-22,112,51.80676,1.206607,"nectar",16.9,TRUE,5
389,"fitter",1960,"Ajuga reptans","ffd",1960-05-08,129,51.80676,1.206607,"nectar",16.5,TRUE,5
390,"fitter",1961,"Ajuga reptans","ffd",1961-04-25,115,51.80676,1.206607,"nectar",14.7,TRUE,5
391,"fitter",1962,"Ajuga reptans","ffd",1962-05-27,147,51.80676,1.206607,"nectar",12.9,TRUE,5
392,"fitter",1963,"Ajuga reptans","ffd",1963-05-12,132,51.80676,1.206607,"nectar",14,TRUE,5
393,"fitter",1964,"Ajuga reptans","ffd",1964-05-10,131,51.80676,1.206607,"nectar",17.4,TRUE,5
394,"fitter",1965,"Ajuga reptans","ffd",1965-04-23,113,51.80676,1.206607,"nectar",14.8,TRUE,5
395,"fitter",1966,"Ajuga reptans","ffd",1966-05-13,133,51.80676,1.206607,"nectar",15.4,TRUE,5
396,"fitter",1967,"Ajuga reptans","ffd",1967-04-21,111,51.80676,1.206607,"nectar",14.4,TRUE,5
397,"fitter",1968,"Ajuga reptans","ffd",1968-05-04,125,51.80676,1.206607,"nectar",13.5,TRUE,5
398,"fitter",1969,"Ajuga reptans","ffd",1969-05-07,127,51.80676,1.206607,"nectar",15.2,TRUE,5
399,"fitter",1970,"Ajuga reptans","ffd",1970-05-22,142,51.80676,1.206607,"nectar",16.7,TRUE,5
400,"fitter",1971,"Ajuga reptans","ffd",1971-05-07,127,51.80676,1.206607,"nectar",16.1,TRUE,5
401,"fitter",1972,"Ajuga reptans","ffd",1972-05-05,126,51.80676,1.206607,"nectar",14.2,TRUE,5
402,"fitter",1973,"Ajuga reptans","ffd",1973-05-18,138,51.80676,1.206607,"nectar",14.9,TRUE,5
403,"fitter",1974,"Ajuga reptans","ffd",1974-05-02,122,51.80676,1.206607,"nectar",15,TRUE,5
404,"fitter",1975,"Ajuga reptans","ffd",1975-05-17,137,51.80676,1.206607,"nectar",13,TRUE,5
405,"fitter",1976,"Ajuga reptans","ffd",1976-05-08,129,51.80676,1.206607,"nectar",16.7,TRUE,5
406,"fitter",1977,"Ajuga reptans","ffd",1977-05-20,140,51.80676,1.206607,"nectar",14,TRUE,5
407,"fitter",1978,"Ajuga reptans","ffd",1978-05-09,129,51.80676,1.206607,"nectar",14.7,TRUE,5
408,"fitter",1979,"Ajuga reptans","ffd",1979-05-18,138,51.80676,1.206607,"nectar",14.2,TRUE,5
409,"fitter",1980,"Ajuga reptans","ffd",1980-05-10,131,51.80676,1.206607,"nectar",14.7,TRUE,5
410,"fitter",1981,"Ajuga reptans","ffd",1981-05-03,123,51.80676,1.206607,"nectar",15.1,TRUE,5
411,"fitter",1982,"Ajuga reptans","ffd",1982-05-01,121,51.80676,1.206607,"nectar",16.1,TRUE,5
412,"fitter",1983,"Ajuga reptans","ffd",1983-05-06,126,51.80676,1.206607,"nectar",13.3,TRUE,5
413,"fitter",1984,"Ajuga reptans","ffd",1984-05-11,132,51.80676,1.206607,"nectar",12.7,TRUE,5
414,"fitter",1985,"Ajuga reptans","ffd",1985-05-15,135,51.80676,1.206607,"nectar",14.7,TRUE,5
415,"fitter",1986,"Ajuga reptans","ffd",1986-05-23,143,51.80676,1.206607,"nectar",15.4,TRUE,5
416,"fitter",1987,"Ajuga reptans","ffd",1987-05-07,127,51.80676,1.206607,"nectar",13.6,TRUE,5
417,"fitter",1988,"Ajuga reptans","ffd",1988-05-03,124,51.80676,1.206607,"nectar",16,TRUE,5
418,"fitter",1989,"Ajuga reptans","ffd",1989-05-07,127,51.80676,1.206607,"nectar",18.3,TRUE,5
419,"fitter",1990,"Ajuga reptans","ffd",1990-05-19,139,51.80676,1.206607,"nectar",17.9,TRUE,5
420,"fitter",1992,"Ajuga reptans","ffd",1992-05-07,128,51.80676,1.206607,"nectar",18.7,TRUE,5
421,"fitter",1994,"Ajuga reptans","ffd",1994-05-03,123,51.80676,1.206607,"nectar",14.2,TRUE,5
422,"fitter",1995,"Ajuga reptans","ffd",1995-04-23,113,51.80676,1.206607,"nectar",16.7,TRUE,5
423,"fitter",1996,"Ajuga reptans","ffd",1996-05-15,136,51.80676,1.206607,"nectar",13,TRUE,5
424,"fitter",1997,"Ajuga reptans","ffd",1997-04-11,101,51.80676,1.206607,"nectar",16.2,TRUE,5
425,"fitter",1998,"Ajuga reptans","ffd",1998-07-04,185,51.80676,1.206607,"nectar",17.5,TRUE,5
426,"fitter",1999,"Ajuga reptans","ffd",1999-04-29,119,51.80676,1.206607,"nectar",17.1,TRUE,5
427,"fitter",2000,"Ajuga reptans","ffd",2000-05-01,122,51.80676,1.206607,"nectar",16.6,TRUE,5
428,"fitter",1954,"Alliaria petiolata","ffd",1954-04-12,102,51.80676,1.206607,"nectar",NA,NA,4
429,"fitter",1955,"Alliaria petiolata","ffd",1955-04-19,109,51.80676,1.206607,"nectar",NA,NA,4
430,"fitter",1956,"Alliaria petiolata","ffd",1956-04-24,115,51.80676,1.206607,"nectar",NA,NA,4
431,"fitter",1957,"Alliaria petiolata","ffd",1957-03-26,85,51.80676,1.206607,"nectar",NA,NA,4
432,"fitter",1958,"Alliaria petiolata","ffd",1958-04-24,114,51.80676,1.206607,"nectar",10.2,TRUE,4
433,"fitter",1959,"Alliaria petiolata","ffd",1959-04-03,93,51.80676,1.206607,"nectar",12.8,TRUE,4
434,"fitter",1960,"Alliaria petiolata","ffd",1960-04-15,106,51.80676,1.206607,"nectar",12.2,TRUE,4
435,"fitter",1961,"Alliaria petiolata","ffd",1961-04-01,91,51.80676,1.206607,"nectar",13.4,TRUE,4
436,"fitter",1962,"Alliaria petiolata","ffd",1962-05-03,123,51.80676,1.206607,"nectar",10.4,TRUE,4
437,"fitter",1963,"Alliaria petiolata","ffd",1963-04-26,116,51.80676,1.206607,"nectar",11.5,TRUE,4
438,"fitter",1964,"Alliaria petiolata","ffd",1964-04-22,113,51.80676,1.206607,"nectar",11.3,TRUE,4
439,"fitter",1965,"Alliaria petiolata","ffd",1965-04-19,109,51.80676,1.206607,"nectar",11.1,TRUE,4
440,"fitter",1966,"Alliaria petiolata","ffd",1966-04-10,100,51.80676,1.206607,"nectar",10.6,TRUE,4
441,"fitter",1967,"Alliaria petiolata","ffd",1967-04-05,95,51.80676,1.206607,"nectar",10.7,TRUE,4
442,"fitter",1968,"Alliaria petiolata","ffd",1968-04-24,115,51.80676,1.206607,"nectar",12.2,TRUE,4
443,"fitter",1969,"Alliaria petiolata","ffd",1969-04-28,118,51.80676,1.206607,"nectar",11.5,TRUE,4
444,"fitter",1970,"Alliaria petiolata","ffd",1970-05-01,121,51.80676,1.206607,"nectar",9.3,TRUE,4
445,"fitter",1971,"Alliaria petiolata","ffd",1971-04-22,112,51.80676,1.206607,"nectar",10.3,TRUE,4
446,"fitter",1972,"Alliaria petiolata","ffd",1972-04-13,104,51.80676,1.206607,"nectar",10.8,TRUE,4
447,"fitter",1973,"Alliaria petiolata","ffd",1973-04-20,110,51.80676,1.206607,"nectar",10.1,TRUE,4
448,"fitter",1974,"Alliaria petiolata","ffd",1974-04-05,95,51.80676,1.206607,"nectar",11.9,TRUE,4
449,"fitter",1975,"Alliaria petiolata","ffd",1975-04-16,106,51.80676,1.206607,"nectar",10.7,TRUE,4
450,"fitter",1976,"Alliaria petiolata","ffd",1976-04-16,107,51.80676,1.206607,"nectar",11.1,TRUE,4
451,"fitter",1978,"Alliaria petiolata","ffd",1978-04-28,118,51.80676,1.206607,"nectar",9.2,TRUE,4
452,"fitter",1979,"Alliaria petiolata","ffd",1979-04-26,116,51.80676,1.206607,"nectar",10.7,TRUE,4
453,"fitter",1980,"Alliaria petiolata","ffd",1980-04-16,107,51.80676,1.206607,"nectar",11.8,TRUE,4
454,"fitter",1981,"Alliaria petiolata","ffd",1981-04-15,105,51.80676,1.206607,"nectar",10.7,TRUE,4
455,"fitter",1982,"Alliaria petiolata","ffd",1982-04-11,101,51.80676,1.206607,"nectar",11.6,TRUE,4
456,"fitter",1983,"Alliaria petiolata","ffd",1983-04-24,114,51.80676,1.206607,"nectar",10.8,TRUE,4
457,"fitter",1984,"Alliaria petiolata","ffd",1984-04-24,115,51.80676,1.206607,"nectar",11.9,TRUE,4
458,"fitter",1985,"Alliaria petiolata","ffd",1985-04-21,111,51.80676,1.206607,"nectar",11.7,TRUE,4
