"","station","year","species","first_estimate","first_lower","first_upper","last_estimate","last_lower","last_upper","count","dates"
"94","AA",1971,"BHCO",99.5261579490759,81.7837487678044,104.719139159487,167.563218650622,182.86746485412,163.172734289588,17,13
"95","AA",1971,"BLBW",NA,NA,NA,NA,NA,NA,2,1
"96","AA",1971,"BLJA",102.791091202097,NA,NA,163.677683481567,165.921725921364,162.142295728755,134,31
"97","AA",1971,"BLPW",123.702386005393,114.649006738937,126.600318734127,164.420613218643,168.818647315996,163.053128963463,32,17
"98","AA",1971,"BOBW",NA,NA,NA,NA,NA,NA,3,3
"99","AA",1971,"BRCR",102.521158548819,92.1347667365658,105.657184619149,129.03215188609,133.431045533836,128.017840846593,16,10
"100","AA",1971,"BRTH",119.159252642897,116.71123971722,119.985544515707,161.588415436905,170.15869035337,158.467227350422,39,17
"101","AA",1971,"BTBW",120.183964430253,105.973569301505,124.871153068804,147.094285764586,147.710841750029,147.000148476727,27,11
"102","AA",1971,"BTNW",NA,NA,NA,NA,NA,NA,1,1
"103","AA",1971,"BWWA",NA,NA,NA,NA,NA,NA,1,1
"104","AA",1971,"CARW",NA,NA,NA,NA,NA,NA,2,2
"105","AA",1971,"CAWA",127.940671299354,NA,NA,165.618524874067,170.007302698193,163.818791031004,80,16
"106","AA",1971,"CEDW",134.146613738383,127.947052384718,136.686966358716,164.158027078972,167.992262868551,163.066125295526,33,14
"107","AA",1971,"CHSP",NA,NA,NA,NA,NA,NA,2,2
"108","AA",1971,"CMWA",NA,NA,NA,NA,NA,NA,3,1
"109","AA",1971,"COGR",112.560195193227,68.8963748740626,122.369939210715,160.490284654558,169.739977777367,159.012202903275,11,9
"110","AA",1971,"CONI",NA,NA,NA,NA,NA,NA,1,1
"111","AA",1971,"COYE",131.651560567946,130.976951863028,131.988260689905,166.206120823193,168.839923815837,165.135381099315,218,32
"112","AA",1971,"CSWA",131.931494156268,120.257887844692,134.848195137519,158.385345471691,174.849179068306,153.504203419532,10,7
"113","AA",1971,"CWWI",NA,NA,NA,NA,NA,NA,1,1
"114","AA",1971,"DOWO",112.373694225895,105.664345631465,112.998147745629,162.090226998807,219.434396022146,153.032891317366,11,9
"115","AA",1971,"EAKI",129.066208060372,120.096744235511,131.853557251042,169.136870285846,178.736277505545,166.179140171298,19,12
"116","AA",1971,"EAPH",107.65283659789,105.3633838119,107.999816631106,185.079479188199,260.857901944975,175.880229546796,19,13
"117","AA",1971,"EAWP",145.938318689425,142.862318937804,146.964365481945,164.626526366713,171.72124441298,162.386587635838,20,11
"118","AA",1971,"EUST",NA,NA,NA,NA,NA,NA,2,1
"119","AA",1971,"FISP",122.731036943083,44.9577760199852,127.922311764271,203.965308357827,637.058993726437,177.292181303943,5,5
"120","AA",1971,"FOSP",NA,NA,NA,NA,NA,NA,2,2
"121","AA",1971,"GCFL",142.70209402947,114.387487777215,149.150869876679,169.387406504145,178.292389844097,163.649375078359,11,4
"122","AA",1971,"GCKI",NA,NA,NA,NA,NA,NA,1,1
"123","AA",1971,"GCTH",145.351804841069,134.129844613467,145.99922098229,183.293256313053,341.387771253156,172.539049586939,6,4
"124","AA",1971,"GRCA",124.345605176499,117.668593506313,124.441644060395,166.910008075321,167.7248443437,166.063034733495,845,39
"125","AA",1971,"GRSP",NA,NA,NA,NA,NA,NA,1,1
"126","AA",1971,"HAWO",NA,NA,NA,NA,NA,NA,1,1
"127","AA",1971,"HETH",99.7051714519405,87.6136346303132,103.341621656949,164.105799920545,NA,NA,120,23
"128","AA",1971,"HOWA",NA,NA,NA,NA,NA,NA,1,1
"129","AA",1971,"HOWR",129.898268477012,125.873194472329,130.97998903672,168.69190447679,178.472786370618,165.341837144485,24,15
"130","AA",1971,"INBU",111.576974434148,-33.9715566807944,122.503381943197,161.82205890152,170.337061758552,161.001865137965,8,6
"131","AA",1971,"KEWA",NA,NA,NA,NA,NA,NA,1,1
"132","AA",1971,"LEFL",132.729095451247,122.500201401878,135.748558962771,161.360547480319,169.305901671509,159.110969210553,15,11
"133","AA",1971,"LISP",125.901285181376,72.1746558834497,128.256502183145,147.339776696255,150.20743796033,147.002805998725,11,4
"134","AA",1971,"MAWA",121.971482464494,105.334649652392,122.86585468074,157.571190543933,162.879110617491,156.670567414129,72,18
"135","AA",1971,"MODO",NA,NA,NA,NA,NA,NA,3,3
"136","AA",1971,"MOWA",143.283106409324,135.018864991745,145.677938683666,164.439836372017,168.967640036722,163.054721794525,17,10
"137","AA",1971,"MYWA",111.079630273476,NA,NA,140.597548226318,NA,NA,59,10
"138","AA",1971,"NAWA",121.612830857326,95.3696874767812,126.666568469189,161.166887227557,202.509261986596,153.324223814775,8,7
"139","AA",1971,"NOCA",103.831207882041,82.044831590587,107.919853969081,168.851329401903,210.030612807946,158.897969887186,10,10
"140","AA",1971,"NOMO",NA,NA,NA,NA,NA,NA,1,1
"141","AA",1971,"NOPA",123.530568842625,7.88720379019455,127.264785929609,147.450009773598,152.592966043966,147.003299081215,7,4
"142","AA",1971,"NOWA",123.232104016054,119.82401608002,125.696782034039,164.315350688719,167.394157386523,163.119710321002,78,30
"143","AA",1971,"NRWS",121.101656804731,108.407365421194,126.341146127381,159.760894795001,165.69601695546,158.052930203186,20,11
"144","AA",1971,"OROR",NA,NA,NA,NA,NA,NA,3,3
"145","AA",1971,"OSFL",NA,NA,NA,NA,NA,NA,1,1
"146","AA",1971,"OVEN",124.50831550014,121.053005697944,125.805300014775,162.02518550247,175.378983558625,161.090664401138,70,22
"147","AA",1971,"PHVI",NA,NA,NA,NA,NA,NA,3,3
"148","AA",1971,"PRAW",125.624008903956,105.795553245084,127.974944792813,176.811504162355,299.899758108027,162.758393013727,7,5
"149","AA",1971,"PUFI",133.511642791769,128.085320699796,134.965373140527,168.040988158058,176.36860301556,165.163549275312,19,13
"150","AA",1971,"RBGR",NA,NA,NA,NA,NA,NA,2,2
"151","AA",1971,"RCKI",110.567524248119,109.084941122046,110.992135163553,144.601755931312,151.898037616842,142.50668857395,50,15
"152","AA",1971,"REVI",136.503735647349,131.52919476136,139.698843606369,162.06017719879,165.164235057248,161.045130092843,29,11
"153","AA",1971,"RSTO",111.737201694884,105.461776152195,113.269588936034,164.612392296105,167.920386870108,162.243440559652,162,40
"154","AA",1971,"RWBL",100.346474668238,87.0812200906498,104.518387520653,166.3967168668,173.626388081224,164.089440740549,32,20
"155","AA",1971,"SAVS",NA,NA,NA,NA,NA,NA,7,1
"156","AA",1971,"SCJU",NA,NA,NA,NA,NA,NA,3,3
"157","AA",1971,"SCTA",118.744337484646,-45.1121899104335,136.241504432461,276.536923734423,1040.08056557602,204.747746450616,5,3
"158","AA",1971,"SESP",NA,NA,NA,NA,NA,NA,2,2
"159","AA",1971,"SOSP",104.401118818324,102.473863326631,104.890237098833,166.90489178773,171.323807804449,165.091855365229,108,34
"160","AA",1971,"SOVI",108.327294575311,53.517678620705,119.96486735503,153.862913838326,184.495137952648,141.204547266469,8,3
"161","AA",1971,"SWSP",102.227854482085,81.2404234461778,103.011589021276,157.968180996885,160.304686288384,157.086572537602,100,27
"162","AA",1971,"SWTH",129.835585519364,125.795962748571,131.7441053734,161.68616352416,164.11512844156,161.054444096642,63,15
"163","AA",1971,"TEWA",NA,NA,NA,NA,NA,NA,3,2
"164","AA",1971,"TRES",106.889188692687,85.3990382413938,113.405114156125,167.763940690903,181.105930593061,164.123317208642,16,14
"165","AA",1971,"TRFL",146.202376769439,142.991962100118,146.836733208486,165.148173662437,167.825585262451,164.195459220468,53,15
"166","AA",1971,"VEER",131.2707561145,129.057325671725,131.981058532653,161.114856493522,168.66613349024,158.535684945739,37,11
"167","AA",1971,"WCSP",NA,NA,NA,NA,NA,NA,1,1
"168","AA",1971,"WEVI",NA,NA,NA,NA,NA,NA,6,2
"169","AA",1971,"WIWA",129.496674525715,123.972802323387,131.490006334602,162.557711599225,167.486168250544,160.557508200286,62,16
"170","AA",1971,"WIWR",NA,NA,NA,NA,NA,NA,1,1
"171","AA",1971,"WOTH",125.354216159126,124.061696912165,125.994565145619,167.912473210571,182.072155200922,165.435724457036,49,20
"172","AA",1971,"WPWA",NA,NA,NA,NA,NA,NA,1,1
"173","AA",1971,"WPWI",NA,NA,NA,NA,NA,NA,4,4
"174","AA",1971,"WTSP",104.275362982343,100.964210722196,105.797061528616,150.072014048762,153.483363013497,148.284255813988,183,30
"175","AA",1971,"YBCH",NA,NA,NA,NA,NA,NA,2,2
"176","AA",1971,"YBFL",144.132039018894,134.806761665754,146.491263809992,162.942368515956,166.370162069014,162.02641883676,17,7
"177","AA",1971,"YPWA",114.138857799039,108.53186929771,115.79040873873,127.872971336491,130.936137569184,127.031412889656,16,8
"178","AA",1971,"YSFL",101.083115768939,86.5590166503161,105.737593920314,161.773514454091,171.718024978605,159.069797857266,19,15
"179","AA",1971,"YTWA",NA,NA,NA,NA,NA,NA,1,1
"180","AA",1971,"YWAR",130.799505022707,129.880771685866,130.998421364177,166.951262487693,171.2980251239,165.160636069818,53,23
"181","AA",1972,"ACFL",NA,NA,NA,NA,NA,NA,2,2
"182","AA",1972,"AMGO",108.821542319867,89.0903037785556,115.103525547084,161.318561143263,167.507763793638,160.018425407204,19,13
"183","AA",1972,"AMRE",134.890537467575,127.048069915663,137.525703043305,160.377830809709,162.016755207399,160.003750821274,27,11
"184","AA",1972,"AMRO",107.962456793502,103.163580591311,109.911262235831,161.682936792753,165.986705989268,160.062375517792,45,25
"185","AA",1972,"ATSP",NA,NA,NA,NA,NA,NA,3,2
"186","AA",1972,"BANS",NA,NA,NA,NA,NA,NA,3,3
"187","AA",1972,"BAOR",134.730842649321,133.786352077453,134.994717264989,162.191515695093,167.005733382906,160.357443875518,59,16
"188","AA",1972,"BARS",NA,NA,NA,NA,NA,NA,1,1
"189","AA",1972,"BAWW",121.509404987269,119.771236464837,121.993377149831,163.663318035119,176.169517200267,161.049227883551,45,19
"190","AA",1972,"BBWA",NA,NA,NA,NA,NA,NA,1,1
"191","AA",1972,"BCCH",105.090192220012,102.636431214621,105.964212426552,161.423188417514,164.638487027207,160.101304978736,93,35
"192","AA",1972,"BGGN",NA,NA,NA,NA,NA,NA,6,2
"193","AA",1972,"BHCO",103.698816311545,79.4855011398121,110.499083013046,169.465236088858,188.710744836967,164.234451350225,14,11
"194","AA",1972,"BLBW",NA,NA,NA,NA,NA,NA,1,1
"195","AA",1972,"BLJA",105.775497535977,94.8677206553167,109.077091484811,156.994259615736,159.689161591902,156.077704242219,63,21
"196","AA",1972,"BLPW",135.962041712093,128.556318377273,137.925812553311,161.685266866741,168.263519605273,160.047200473404,14,10
"197","AA",1972,"BRCR",115.989776943624,115.630358114376,115.999992002164,169.886546699515,255.728462881686,169.864920745998,29,7
"198","AA",1972,"BRTH",117.085248459323,114.188097497327,117.979012975869,160.675226918894,166.89453926078,157.27195060891,39,18
"199","AA",1972,"BTBW",104.057194109226,-127.604074431232,118.430928337105,148.16137223754,192.793391174818,145.056691037563,5,5
"200","AA",1972,"CARW",NA,NA,NA,NA,NA,NA,1,1
"201","AA",1972,"CAWA",139.841184623017,116.045738820981,144.295098915409,162.247498089409,174.536127122215,160.077447861724,8,7
"202","AA",1972,"CEDW",105.491602736496,-185.002087231884,118.746108557321,160.523003169653,179.633999817627,159.012370973089,6,4
"203","AA",1972,"CHSP",106.088356394941,74.7225117753635,118.624992047322,144.16354011547,159.660384984308,138.602567835697,10,5
"204","AA",1972,"COGR",79.9596179244816,-211.024172329515,102.101240794016,153.562703049335,264.87075518519,144.426344441834,5,5
"205","AA",1972,"COYE",119.618245108579,113.200520059,121.379524836052,160.64586483084,162.203791990493,160.037948923781,112,29
"206","AA",1972,"CSWA",NA,NA,NA,NA,NA,NA,2,2
"207","AA",1972,"DOWO",NA,NA,NA,NA,NA,NA,3,3
"208","AA",1972,"EAPH",108.248560888782,102.774251046079,108.992594464269,161.421481615123,218.057327568882,153.142192025343,16,9
"209","AA",1972,"EAWP",111.352470353509,35.2033208576842,124.667038813697,157.240637094869,159.908680296947,157.000499426439,12,4
"210","AA",1972,"EUST",130.226988505162,51.3027014730352,137.559408268871,181.944512776715,413.535434410207,166.774885556128,5,4
"211","AA",1972,"EVGR",0.33383687792724,-111.976464326714,80.6236934279911,186.588971508975,268.281795566419,146.866426046264,10,3
"212","AA",1972,"FISP",109.971272154458,87.9680845526366,116.14185224573,135.647449747376,144.794046154931,134.03359424848,9,7
"213","AA",1972,"GCFL",NA,NA,NA,NA,NA,NA,6,2
"214","AA",1972,"GCKI",97.731671660498,76.2215324129907,105.056707776964,266.188499671705,615.158292169542,180.310107096095,8,3
"215","AA",1972,"GCTH",NA,NA,NA,NA,NA,NA,1,1
"216","AA",1972,"GRCA",112.168561719233,98.8047325775068,112.38761877417,168.13184515005,172.639035609463,165.287855956249,611,38
"217","AA",1972,"GWWA",NA,NA,NA,NA,NA,NA,1,1
"218","AA",1972,"HETH",105.262172547448,103.638142118781,105.918536365499,140.691974377568,145.589997935285,139.569093571138,214,22
"219","AA",1972,"HOWA",NA,NA,NA,NA,NA,NA,3,3
"220","AA",1972,"HOWR",110.889068770964,66.5247343436511,120.059819825145,157.587537778464,182.523706039213,151.400691124406,9,7
"221","AA",1972,"LEFL",129.949465092121,123.871047417285,130.990387511913,168.065734446083,197.184202442442,158.290424176901,12,8
"222","AA",1972,"LISP",NA,NA,NA,NA,NA,NA,4,4
"223","AA",1972,"LOWA",NA,NA,NA,NA,NA,NA,1,1
"224","AA",1972,"MAWA",134.27951687607,108.554702356467,141.191721680683,159.998901067191,166.140638448168,159.013902579795,10,7
"225","AA",1972,"MODO",NA,NA,NA,NA,NA,NA,1,1
"226","AA",1972,"MOWA",153.224397909921,150.289420350102,153.960302628625,161.81890704708,166.561490603346,160.208871889397,12,6
"227","AA",1972,"MYWA",98.4805514669975,73.2137991970247,104.675107707243,140.488367212319,150.183338073684,138.071928243679,14,7
"228","AA",1972,"NAWA",NA,NA,NA,NA,NA,NA,3,3
"229","AA",1972,"NOCA",NA,NA,NA,NA,NA,NA,1,1
"230","AA",1972,"NOMO",NA,NA,NA,NA,NA,NA,1,1
"231","AA",1972,"NOPA",118.948867914478,11.4956501790912,128.237540470608,173.783496739683,350.606906811919,159.152262209727,5,4
"232","AA",1972,"NOWA",118.218649348436,107.164177083647,121.546094876241,146.607500639285,149.843719230759,146.006570235788,18,11
"233","AA",1972,"NRWS",133.746515078624,130.992006703838,133.99915704633,167.980239409646,214.522179835654,162.871886670437,14,9
"234","AA",1972,"OCWA",NA,NA,NA,NA,NA,NA,2,2
"235","AA",1972,"OVEN",125.989565297938,122.837069492885,126.947536299745,159.721546501513,164.64106940184,158.173730200817,45,17
"236","AA",1972,"PIWA",NA,NA,NA,NA,NA,NA,1,1
"237","AA",1972,"PRAW",NA,NA,NA,NA,NA,NA,4,3
"238","AA",1972,"PUFI",107.853083244665,79.5876751199134,115.149280142035,165.60254845269,192.207909491957,156.837435476593,12,8
"239","AA",1972,"RBGR",135.533185257068,113.507918452308,137.79381230036,148.367842432734,204.903210648571,144.749751971098,5,3
"240","AA",1972,"RCKI",107.790418816805,105.821252178607,109.784296925414,144.35292812861,152.400843662752,142.921665082865,96,18
"241","AA",1972,"REVI",138.011058008487,115.865113372061,142.462867747819,160.064399821909,165.38398381127,159.018109325637,11,7
"242","AA",1972,"RSTO",105.85468544729,91.6176350932141,106.294466602464,162.118939591141,165.605184428927,160.243073247438,170,37
"243","AA",1972,"RWBL",114.565678731026,102.662650123364,117.871904953046,165.066675673799,180.913218657149,160.334508970281,16,12
"244","AA",1972,"SAVS",114.056667689362,96.3085728923089,117.262512572748,128.365166379014,135.77893287291,127.047635398488,8,6
"245","AA",1972,"SCJU",98.7755428605655,50.9628468687803,104.371321115529,118.619741199846,133.245437731856,117.032991406465,6,5
"246","AA",1972,"SESP",NA,NA,NA,NA,NA,NA,1,1
"247","AA",1972,"SOSP",105.714597009918,104.848211961056,105.993836981073,166.617615254469,184.385449578298,162.023992936034,72,24
"248","AA",1972,"SOVI",NA,NA,NA,NA,NA,NA,1,1
"249","AA",1972,"STSP",NA,NA,NA,NA,NA,NA,1,1
"250","AA",1972,"SWSP",107.25525061116,102.810838204598,108.628554619824,150.980375227894,155.520018827664,149.24400185509,89,24
"251","AA",1972,"SWTH",134.065085711613,125.162104156851,137.559137699455,156.463870474156,158.827939611405,156.003637665299,17,10
"252","AA",1972,"TEWA",NA,NA,NA,NA,NA,NA,1,1
"253","AA",1972,"TRES",NA,NA,NA,NA,NA,NA,2,2
"254","AA",1972,"TRFL",142.995871866242,136.147652188252,144.669994570125,165.092528796868,168.811419832148,164.065164737473,26,11
"255","AA",1972,"UNFL",NA,NA,NA,NA,NA,NA,3,3
"256","AA",1972,"VEER",137.355380733815,128.487698602262,137.997893745912,176.652065992584,319.687379997533,167.423653250157,7,5
"257","AA",1972,"VIRA",NA,NA,NA,NA,NA,NA,1,1
"258","AA",1972,"WEVI",111.66013414769,52.7035301928637,122.502285058883,158.734373548921,174.281387343793,156.05015871444,9,8
"259","AA",1972,"WIWA",138.739420336802,129.021348111703,139.991054819745,175.816916200124,257.22712763675,166.626365733358,8,6
"260","AA",1972,"WIWR",NA,NA,NA,NA,NA,NA,1,1
"261","AA",1972,"WOTH",122.876203209343,102.258596028259,125.94377695071,170.933921584381,228.737985769753,160.128326322347,8,7
"262","AA",1972,"WPWA",NA,NA,NA,NA,NA,NA,1,1
"263","AA",1972,"WPWI",NA,NA,NA,NA,NA,NA,4,3
"264","AA",1972,"WTSP",103.211210078243,92.8849948503152,104.25927962531,167.307241479482,NA,NA,200,21
"265","AA",1972,"YBCH",NA,NA,NA,NA,NA,NA,1,1
"266","AA",1972,"YBFL",149.447568639578,142.326090082476,150.94613632071,169.113122675235,189.541575972293,165.205646304461,10,6
"267","AA",1972,"YPWA",NA,NA,NA,NA,NA,NA,4,2
"268","AA",1972,"YSFL",109.667219914978,107.662108479253,109.996398309906,163.071279168576,187.903005519538,158.232190424586,38,19
"269","AA",1972,"YWAR",129.866243457026,121.103358325896,131.943740589403,161.765445367772,172.112529789634,159.10642748674,13,10
"270","AA",1973,"AMGO",113.953369415919,92.2335414177121,124.532016100609,158.349758792005,160.506336558054,158.002162357451,23,12
"271","AA",1973,"AMKE",NA,NA,NA,NA,NA,NA,3,2
"272","AA",1973,"AMRE",119.456270782256,100.108167085212,120.546702148318,158.23951874286,158.712017414825,158.00875696369,161,21
"273","AA",1973,"AMRO",102.19179654948,90.005388105909,106.51736986837,162.703781947049,168.089698444373,161.043717855429,32,21
"274","AA",1973,"ATSP",NA,NA,NA,NA,NA,NA,1,1
"275","AA",1973,"BAOR",131.197148627898,128.833807679468,131.933936046075,159.359000302965,162.946887871513,158.170009695163,60,16
"276","AA",1973,"BARS",NA,NA,NA,NA,NA,NA,3,3
"277","AA",1973,"BAWW",111.290802794157,101.724938657369,112.781139130277,161.67000838173,166.734836037203,158.610878980175,110,28
"278","AA",1973,"BBCU",NA,NA,NA,NA,NA,NA,2,2
"279","AA",1973,"BBWA",122.453561080257,28.1556197949071,136.259514117393,153.384815737553,165.650095781754,152.030439662661,6,4
"280","AA",1973,"BCCH",105.717848093071,104.936345318524,105.991898648875,165.614694383141,177.166528345171,162.306787722454,135,38
"281","AA",1973,"BGGN",NA,NA,NA,NA,NA,NA,4,3
"282","AA",1973,"BHCO",105.158310019302,103.309569300044,105.959616849549,168.470720548843,186.179505420419,165.28285012356,91,34
"283","AA",1973,"BLBW",NA,NA,NA,NA,NA,NA,2,2
"284","AA",1973,"BLJA",107.088766645204,97.0159678958062,111.055936172556,165.973224000104,169.563447955718,162.569573603242,283,33
"285","AA",1973,"BLPW",129.464134390525,121.78410192126,131.299588315,162.804291425735,165.720628980744,162.07937209755,56,16
"286","AA",1973,"BOBO",NA,NA,NA,NA,NA,NA,1,1
"287","AA",1973,"BOBW",NA,NA,NA,NA,NA,NA,1,1
"288","AA",1973,"BRCR",105.363756327334,57.7318190582321,109.499034353775,125.828115146951,184.451097566145,120.887565087501,5,4
"289","AA",1973,"BRTH",120.082546427698,117.225830265006,120.980944687392,162.412984977833,171.141545619174,159.43451606795,37,22
"290","AA",1973,"BTBW",128.15655027047,120.748536306573,129.947025899659,154.17329594143,162.406607214286,152.079371297598,13,9
"291","AA",1973,"BTNW",88.5408143039264,-270.092148131703,112.468351609409,160.905537920212,225.50060667356,157.030883225399,5,4
"292","AA",1973,"CAWA",139.659797564807,138.339666967623,142.698445817532,164.152203763413,167.688129725446,163.254486717929,71,15
"293","AA",1973,"CEDW",129.241424927908,114.738033414217,133.099331396138,163.418394901182,168.302442744829,162.040213821515,21,9
"294","AA",1973,"CHSP",NA,NA,NA,NA,NA,NA,2,2
"295","AA",1973,"CMWA",NA,NA,NA,NA,NA,NA,1,1
"296","AA",1973,"COGR",107.968643283113,107.750525172263,107.999799322584,165.978721629226,174.350245355629,163.552632050185,114,28
"297","AA",1973,"COYE",132.284127883373,130.723110122083,132.962683644531,163.739746780404,169.226408395924,162.737844353602,116,26
"298","AA",1973,"CSWA",130.166039738344,116.040620360598,133.739035240939,159.293883970221,171.939843697301,156.178718668231,11,9
"299","AA",1973,"EAKI",131.267641186688,113.473348068328,135.657466505732,169.956004793012,188.53857334843,163.498451715071,11,7
"300","AA",1973,"EAPH",NA,NA,NA,NA,NA,NA,2,2
"301","AA",1973,"EAWP",149.54860483696,147.651388894973,149.991769616509,163.151452783794,169.056652219617,161.319786485849,18,8
"302","AA",1973,"ETTI",NA,NA,NA,NA,NA,NA,1,1
"303","AA",1973,"EUST",103.463152227444,73.0428956525369,109.787523840885,188.753426035436,338.804859407748,170.255135730164,9,4
"304","AA",1973,"FISP",106.229051715073,81.207237717317,108.980257096164,164.316083260974,264.566829817526,150.557424532182,7,5
"305","AA",1973,"GCFL",129.396792497003,-16.3324510685721,145.695615044687,171.640381527262,240.91615073493,165.682988662519,5,4
"306","AA",1973,"GCKI",NA,NA,NA,NA,NA,NA,2,2
"307","AA",1973,"GCTH",NA,NA,NA,NA,NA,NA,2,2
"308","AA",1973,"GRCA",122.438200478817,121.501719615429,122.96878459794,166.164591224766,167.838386390158,165.143083622808,540,37
"309","AA",1973,"HETH",104.498818450896,97.187977045996,107.456836542667,131.826169515785,134.457842153584,131.027587580137,32,11
"310","AA",1973,"HOFI",NA,NA,NA,NA,NA,NA,2,1
"311","AA",1973,"HOWA",NA,NA,NA,NA,NA,NA,3,3
"312","AA",1973,"HOWR",124.327487037,98.0413664927106,129.542847700632,156.884429075426,180.291353556831,152.309669505652,8,7
"313","AA",1973,"INBU",119.913598642656,118.082015586113,119.999962012735,190.430897975812,NA,NA,15,8
"314","AA",1973,"LEFL",NA,NA,NA,NA,NA,NA,1,1
"315","AA",1973,"LISP",NA,NA,NA,NA,NA,NA,1,1
"316","AA",1973,"MAWA",118.76752809044,106.933505272492,120.51618268491,158.171450330637,160.715976661375,157.150039687215,76,23
"317","AA",1973,"MODO",107.298644476705,105.596569710772,107.969838161364,159.960403507567,176.094756762964,158.132181927628,92,27
"318","AA",1973,"MOWA",149.165715824245,147.126989776952,149.962811654195,159.157633601787,162.264891511061,158.113822564672,19,7
"319","AA",1973,"MYWA",112.470094745538,106.890012032619,113.94408572123,137.613682108445,149.622979707118,134.548879029368,16,6
"320","AA",1973,"NAWA",NA,NA,NA,NA,NA,NA,1,1
"321","AA",1973,"NOCA",100.861018610776,58.1025817881716,109.178163221458,146.883325685781,166.770820100437,144.038202978468,8,7
"322","AA",1973,"NOPA",127.674881643169,83.210665922005,132.114911738765,150.296972557515,153.550594277858,150.001276701499,10,5
"323","AA",1973,"NOWA",128.955461761667,125.958857218123,129.944668385232,155.234536087689,158.535264593443,154.075274692891,38,16
"324","AA",1973,"NRWS",124.487619948947,113.639797625428,126.935795980352,162.525134835835,181.442941765113,157.464777970447,12,9
"325","AA",1973,"OCWA",NA,NA,NA,NA,NA,NA,1,1
"326","AA",1973,"OSFL",NA,NA,NA,NA,NA,NA,1,1
"327","AA",1973,"OVEN",120.10180785908,110.233542298748,122.17759256701,156.565721186105,157.995434635338,156.00789461077,50,16
"328","AA",1973,"PRAW",133.304246562038,109.068438227464,134.994695383266,199.10406771376,454.517514903255,179.78378448513,6,5
"329","AA",1973,"PUFI",99.0519413238925,69.6830470342503,106.352451395813,158.224248574355,173.215502432574,155.056764569189,12,9
"330","AA",1973,"RBGR",119.546323582555,114.320667718376,119.999569002413,215.74766656849,418.498248909329,184.342680348721,10,7
"331","AA",1973,"RBNU",NA,NA,NA,NA,NA,NA,1,1
"332","AA",1973,"RCKI",108.228854701246,105.131758548402,108.912545789045,131.682971333985,134.215748669449,131.054938950407,50,10
"333","AA",1973,"REVI",138.159151976445,134.283229647272,139.860691329058,166.14920249256,171.283250697481,165.176559474546,40,12
"334","AA",1973,"RSTO",111.259544633519,107.226779003363,113.4424969969,166.006902610595,176.417139150723,163.311662150583,157,33
"335","AA",1973,"RWBL",105.683283562153,104.712708326202,105.992488611553,170.134078467379,181.826219542227,166.069562843038,91,38
"336","AA",1973,"SAVS",101.693673136657,85.8291280461525,105.465482074828,127.036982107385,136.837486078873,124.138891525216,11,6
"337","AA",1973,"SCJU",105.962646005362,105.758191481159,105.999647387985,124.334839914793,132.954727498399,123.325363728929,67,10
"338","AA",1973,"SCTA",NA,NA,NA,NA,NA,NA,1,1
"339","AA",1973,"SOSP",105.466051441857,105.317560724073,105.962098607821,154.605009876311,160.777804776405,151.66811031331,247,34
"340","AA",1973,"SOVI",NA,NA,NA,NA,NA,NA,2,2
"341","AA",1973,"STSP",NA,NA,NA,NA,NA,NA,1,1
"342","AA",1973,"SWSP",121.568348415608,119.553950655383,121.992279343311,162.71149931311,171.0127413908,159.51626894492,42,21
"343","AA",1973,"SWTH",139.048310233999,136.193105293758,139.867361649836,157.755681351969,159.378906015713,157.051110285533,53,11
"344","AA",1973,"TEWA",142.54636072106,140.022555597735,142.991961827715,151.216706877708,159.674837064474,149.444540017723,10,6
"345","AA",1973,"TRES",116.493650344217,84.9009005575239,120.899256602073,174.362316631095,275.242994958912,159.30650562326,7,6
"346","AA",1973,"TRFL",147.621311362572,146.461176186721,147.993479261367,166.871244972167,172.168771890803,165.372953597375,37,13
"347","AA",1973,"UNFL",NA,NA,NA,NA,NA,NA,2,2
"348","AA",1973,"VEER",123.271614264446,108.300121017755,128.449023508477,157.345294363046,159.460512797075,157.003517869203,25,12
"349","AA",1973,"WAVI",NA,NA,NA,NA,NA,NA,1,1
"350","AA",1973,"WCSP",NA,NA,NA,NA,NA,NA,1,1
"351","AA",1973,"WEVI",NA,NA,NA,NA,NA,NA,3,3
"352","AA",1973,"WEWA",NA,NA,NA,NA,NA,NA,1,1
"353","AA",1973,"WIWA",132.77503153988,129.481790058749,133.830692915771,157.999118806974,161.908102203417,157.156427319043,51,15
"354","AA",1973,"WOTH",124.413751721203,112.0206183775,127.442289460821,141.244316786096,146.6432224544,140.038827877598,11,8
"355","AA",1973,"WPWA",NA,NA,NA,NA,NA,NA,1,1
"356","AA",1973,"WTSP",105.448279413099,104.440224600276,105.950372216664,154.733189929131,168.802421434168,153.424519713424,668,34
"357","AA",1973,"YBCH",NA,NA,NA,NA,NA,NA,1,1
"358","AA",1973,"YBFL",150.310914858728,146.77346421506,150.986255919174,162.214263568369,171.375518263813,159.42390801564,10,5
"359","AA",1973,"YBSA",NA,NA,NA,NA,NA,NA,2,2
"360","AA",1973,"YPWA",111.082860091237,92.9716385462156,113.832904951514,227.139225565424,746.848848666557,174.517990456652,6,3
"361","AA",1973,"YSFL",105.483357974589,101.166827404204,105.9967843999,145.641253163704,186.427534649621,138.251727843889,14,10
"362","AA",1973,"YWAR",125.207363907857,120.245762477537,126.888758750073,155.604942479983,159.713401030067,154.06978979477,29,12
