"V1","station","year","species","estimate","lower","upper","lat","lon","dataset","tmax","tmax_dynamic","med_month"
15705,"GH1",2012,"Ranunculus inamoenus",133.159203127787,118.603563409902,135.873641079115,38.955942,-106.988305,"rmbl",14.4,14.4,5
15706,"GH1",2012,"Viola praemorsa",134.931987056581,131.794387938034,135.920269409134,38.955942,-106.988305,"rmbl",22.6,14.4,6
15707,"GH1",2012,"Valeriana occidentalis",138.691229736947,136.311077599824,139.876926090074,38.955942,-106.988305,"rmbl",22.6,14.4,6
15708,"GH1",2012,"Androsace septentrionalis",141.638730194512,140.307240617553,141.994211112642,38.955942,-106.988305,"rmbl",22.6,14.4,6
15709,"GH1",2012,"Draba aurea",143.043960268318,142.730915106463,143.93554551525,38.955942,-106.988305,"rmbl",22.6,14.4,6
15710,"GH1",2012,"Fragaria virginiana",138.050233189787,73.2904819320679,143.524538940044,38.955942,-106.988305,"rmbl",22.6,14.4,6
15711,"GH1",2012,"Adenolinum lewisii",170.468774073976,165.053298943497,171.9618560894,38.955942,-106.988305,"rmbl",22.6,22.6,6
15713,"GH1",2012,"Erigeron speciosus",197.743365366632,194.44846472051,198.827747082253,38.955942,-106.988305,"rmbl",23.2,23.2,7
15714,"GH1",2012,"Solidago multiradiata",206.702963128234,205.687216260955,208.688547090891,38.955942,-106.988305,"rmbl",23.2,23.2,7
15715,"GH1",2012,"Heliomeris multiflora",226.186343274632,223.736662429935,226.978163588849,38.955942,-106.988305,"rmbl",22.2,22.2,8
15717,"GH2",2012,"Mertensia fusiformis",125.295458691436,123.13199818562,126.63606544376,38.955942,-106.988305,"rmbl",14.4,14.4,5
15719,"GH2",2012,"Ranunculus inamoenus",131.128931482176,128.728219489352,131.949854282085,38.955942,-106.988305,"rmbl",14.4,14.4,5
15720,"GH2",2012,"Viola praemorsa",134.568602039068,134.122399189876,135.85027102165,38.955942,-106.988305,"rmbl",22.6,14.4,6
15723,"GH2",2012,"Adenolinum lewisii",169.465909394262,166.745719332669,169.998105893739,38.955942,-106.988305,"rmbl",23.2,22.6,7
15724,"GH2",2012,"Potentilla pulcherrima",188.94046364135,183.531886742551,189.971024057537,38.955942,-106.988305,"rmbl",22.6,23.2,6
15725,"GH2",2012,"Agoseris glauca",201.510493605306,66.4242450953199,204.753221424871,38.955942,-106.988305,"rmbl",23.2,23.2,7
15726,"GH2",2012,"Oligosporus dracunculus",211.990386877447,208.329480869154,212.971639467878,38.955942,-106.988305,"rmbl",23.2,23.2,7
15728,"GH2",2012,"Achillea millefolium",211.778163269351,196.504822674753,214.784759482627,38.955942,-106.988305,"rmbl",23.2,23.2,7
15731,"GH3",2012,"Taraxacum officinale",129.468892069276,107.054356224263,135.133733033543,38.955942,-106.988305,"rmbl",14.4,14.4,5
15733,"GH3",2012,"Draba aurea",151.428531344656,150.007614188535,151.97353391511,38.955942,-106.988305,"rmbl",22.6,14.4,6
15734,"GH3",2012,"Potentilla pulcherrima",156.124650273615,-267.313285397042,165.074505114877,38.955942,-106.988305,"rmbl",22.6,22.6,6
15735,"GH3",2012,"Achillea millefolium",191.215325687287,178.056947686837,194.855303524613,38.955942,-106.988305,"rmbl",23.2,23.2,7
15736,"GH3",2012,"Symphyotrichum foliaceum",226.635481905313,219.533106171579,228.831688063196,38.955942,-106.988305,"rmbl",22.2,22.2,8
15737,"GH4",2012,"Draba aurea",138.457172994398,135.269869144774,139.525224693776,38.955942,-106.988305,"rmbl",22.6,14.4,6
15738,"GH4",2012,"Mertensia fusiformis",138.312193639216,136.382998876383,139.870829591211,38.955942,-106.988305,"rmbl",14.4,14.4,5
15739,"GH4",2012,"Valeriana occidentalis",138.76381443635,136.835811461758,139.873352518572,38.955942,-106.988305,"rmbl",22.6,14.4,6
15740,"GH4",2012,"Viola praemorsa",136.996394547432,121.381003704065,139.636981029445,38.955942,-106.988305,"rmbl",22.6,14.4,6
15742,"GH4",2012,"Ranunculus inamoenus",125.417365521602,-130.646991671746,137.586215662463,38.955942,-106.988305,"rmbl",14.4,14.4,5
15744,"GH4",2012,"Festuca thurberi",181.123223604636,167.918591869885,184.644868909775,38.955942,-106.988305,"rmbl",23.2,22.6,7
15745,"GH4",2012,"Dugaldia hoopesii",188.529731823906,182.878395226212,189.970584943844,38.955942,-106.988305,"rmbl",23.2,23.2,7
15747,"GH4",2012,"Erigeron speciosus",203.941790013755,200.842080797093,204.954112145801,38.955942,-106.988305,"rmbl",23.2,23.2,7
15748,"GH4",2012,"Pneumonanthe parryi",212.996830202332,206.949634197826,214.900825747209,38.955942,-106.988305,"rmbl",22.2,23.2,8
15750,"GH5",2012,"Ranunculus inamoenus",130.894118065641,128.709519557038,131.825175085403,38.955942,-106.988305,"rmbl",14.4,14.4,5
15751,"GH5",2012,"Androsace septentrionalis",134.570741757801,132.617474067188,135.814121545501,38.955942,-106.988305,"rmbl",14.4,14.4,5
15753,"GH5",2012,"Pseudocymopterus montanus",148.57053254995,125.203095579319,151.708732802996,38.955942,-106.988305,"rmbl",22.6,14.4,6
15756,"GH5",2012,"Erysimum capitatum",163.140060393424,161.967330029021,163.94321167562,38.955942,-106.988305,"rmbl",22.6,22.6,6
15757,"GH5",2012,"Adenolinum lewisii",171.701181809385,168.754277321093,171.997151416565,38.955942,-106.988305,"rmbl",22.6,22.6,6
15758,"GH5",2012,"Potentilla pulcherrima",174.814330055274,85.24070874609,180.534269224088,38.955942,-106.988305,"rmbl",22.6,22.6,6
15760,"GH5",2012,"Erigeron speciosus",210.158448167195,207.101533784188,210.980165314069,38.955942,-106.988305,"rmbl",23.2,23.2,7
15761,"GH5",2012,"Oligosporus dracunculus",214.110994936804,212.183295972167,214.954974889603,38.955942,-106.988305,"rmbl",23.2,22.2,7
15764,"INT1",2012,"Draba aurea",142.421171105115,139.411336572702,143.552461761027,38.955942,-106.988305,"rmbl",22.6,14.4,6
15767,"INT1",2012,"Potentilla pulcherrima",177.099836624494,161.199371480381,178.973015169638,38.955942,-106.988305,"rmbl",23.2,22.6,7
15768,"INT1",2012,"Oligosporus dracunculus",193.797325940416,179.476315662166,196.888284705885,38.955942,-106.988305,"rmbl",22.2,23.2,8
15769,"INT1",2012,"Symphyotrichum foliaceum",206.535656492358,205.12099289682,206.992625187638,38.955942,-106.988305,"rmbl",22.2,23.2,8
15770,"INT1",2012,"Pneumonanthe parryi",213.384823543114,206.594406510179,214.954312503229,38.955942,-106.988305,"rmbl",22.2,22.2,8
15772,"INT2",2012,"Potentilla pulcherrima",171.433770009455,169.641547176464,171.990351173722,38.955942,-106.988305,"rmbl",23.2,22.6,7
15774,"INT2",2012,"Geranium richardsonii",189.349613448935,-162.72382557366,197.562963051511,38.955942,-106.988305,"rmbl",23.2,23.2,7
15776,"INT3",2012,"Noccaea fendleri",125.436193829215,121.605387508573,126.884610824119,38.955942,-106.988305,"rmbl",14.4,14.4,5
15777,"INT3",2012,"Draba aurea",137.551819133034,136.132443859117,137.964867315169,38.955942,-106.988305,"rmbl",22.6,14.4,6
15779,"INT3",2012,"Vicia americana",185.905889485673,181.132305747,186.982189840149,38.955942,-106.988305,"rmbl",23.2,23.2,7
15784,"INT4",2012,"Thalictrum fendleri",170.116193901224,166.593473629174,171.835048122556,38.955942,-106.988305,"rmbl",22.6,22.6,6
15785,"INT4",2012,"Mertensia ciliata",175.383202704172,174.240251590477,175.965477752029,38.955942,-106.988305,"rmbl",22.6,22.6,6
15786,"INT4",2012,"Potentilla pulcherrima",180.773567629174,168.629779376194,182.951288320391,38.955942,-106.988305,"rmbl",23.2,22.6,7
15788,"INT4",2012,"Campanula rotundifolia",194.20258535058,191.898065026967,194.965970829382,38.955942,-106.988305,"rmbl",23.2,23.2,7
15791,"INT4",2012,"Oligosporus dracunculus",211.778163269351,196.504822674753,214.784759482627,38.955942,-106.988305,"rmbl",22.2,23.2,8
15795,"INT5",2012,"Ranunculus inamoenus",129.550370362101,128.210960526146,129.997476450217,38.955942,-106.988305,"rmbl",22.6,14.4,6
15796,"INT5",2012,"Viola praemorsa",134.704049856847,130.753625745573,135.861108730473,38.955942,-106.988305,"rmbl",22.6,14.4,6
15797,"INT5",2012,"Draba aurea",136.823512982619,132.031497168855,137.088096935236,38.955942,-106.988305,"rmbl",22.6,14.4,6
15798,"INT5",2012,"Taraxacum officinale",134.430135644509,-13.6100107443012,143.889138642981,38.955942,-106.988305,"rmbl",22.6,14.4,6
15802,"RM1",2012,"Mertensia fusiformis",122.446081847162,121.5365473157,122.957439326,38.955942,-106.988305,"rmbl",14.4,14.4,5
15803,"RM1",2012,"Hydrophyllum capitatum",133.488815721129,131.450469016669,133.817417821752,38.955942,-106.988305,"rmbl",22.6,14.4,6
15804,"RM1",2012,"Boechera stricta",134.649308036067,133.314560542663,135.853793611451,38.955942,-106.988305,"rmbl",22.6,14.4,6
15805,"RM1",2012,"Taraxacum officinale",134.840658840242,130.631164067525,135.953602130085,38.955942,-106.988305,"rmbl",22.6,14.4,6
15806,"RM1",2012,"Androsace septentrionalis",136.081151259489,120.500535301336,137.93746596273,38.955942,-106.988305,"rmbl",22.6,14.4,6
15807,"RM1",2012,"Delphinium nuttallianum",136.751461533311,134.485507307338,137.797741295514,38.955942,-106.988305,"rmbl",22.6,14.4,6
15808,"RM1",2012,"Lathyrus leucanthus",143.807928968636,142.933882003844,143.996774855796,38.955942,-106.988305,"rmbl",22.6,14.4,6
15809,"RM1",2012,"Eriogonum umbellatum",146.421171105115,143.411336572702,147.552461761027,38.955942,-106.988305,"rmbl",22.6,14.4,6
15810,"RM1",2012,"Eremogone congesta",158.233043213417,143.156316760639,162.194734574875,38.955942,-106.988305,"rmbl",23.2,22.6,7
15811,"RM1",2012,"Poa pratensis",169.224740918705,167.449225388641,169.960864046573,38.955942,-106.988305,"rmbl",23.2,22.6,7
15814,"RM1",2012,"Heterotheca villosa",171.966471286848,161.44676329286,176.363441912159,38.955942,-106.988305,"rmbl",23.2,22.6,7
15815,"RM1",2012,"Polygonum aviculare",205.353502724003,203.604034358548,206.812481884577,38.955942,-106.988305,"rmbl",23.2,23.2,7
15817,"RM1",2012,"Symphyotrichum foliaceum",221.404816556698,210.984969323822,224.735817474259,38.955942,-106.988305,"rmbl",22.2,22.2,8
15818,"RM2",2012,"Claytonia lanceolata",112.137254174665,110.326952618763,112.923473713186,38.955942,-106.988305,"rmbl",14.4,9.5,5
15819,"RM2",2012,"Mertensia fusiformis",114.737490363578,110.425932657791,115.929538495633,38.955942,-106.988305,"rmbl",14.4,9.5,5
15820,"RM2",2012,"Mahonia repens",124.962114839657,122.42219009706,126.496255101366,38.955942,-106.988305,"rmbl",22.6,14.4,6
15821,"RM2",2012,"Boechera stricta",135.471093526006,132.656656578242,135.992860330611,38.955942,-106.988305,"rmbl",22.6,14.4,6
15822,"RM2",2012,"Delphinium nuttallianum",140.425696095123,136.133243120124,141.861030430966,38.955942,-106.988305,"rmbl",22.6,14.4,6
15823,"RM2",2012,"Eriogonum umbellatum",144.273755968825,142.697854686884,145.690518056632,38.955942,-106.988305,"rmbl",22.6,14.4,6
15824,"RM2",2012,"Eriogonum subalpinum",153.205273138787,150.994479871083,153.937100791149,38.955942,-106.988305,"rmbl",22.6,22.6,6
15827,"RM2",2012,"Heterotheca villosa",171.538009242384,170.06778389041,171.966127333315,38.955942,-106.988305,"rmbl",23.2,22.6,7
15828,"RM2",2012,"Amerosedum lanceolatum",175.396283575019,174.017243546626,175.967745456301,38.955942,-106.988305,"rmbl",23.2,22.6,7
15830,"RM2",2012,"Seriphidium tridentata",210.887735879589,209.402134417692,210.893222741821,38.955942,-106.988305,"rmbl",22.2,23.2,8
15834,"RM3",2012,"Androsace septentrionalis",130.685006366243,129.929001482952,131.817292259882,38.955942,-106.988305,"rmbl",22.6,14.4,6
15835,"RM3",2012,"Viola praemorsa",135.069465939118,131.880181097349,135.955253850095,38.955942,-106.988305,"rmbl",22.6,14.4,6
15837,"RM3",2012,"Taraxacum officinale",137.280873002774,128.472989180875,139.782803951003,38.955942,-106.988305,"rmbl",22.6,14.4,6
15838,"RM3",2012,"Boechera stricta",141.372346504065,137.583685050527,141.995421066329,38.955942,-106.988305,"rmbl",22.6,14.4,6
15839,"RM3",2012,"Delphinium nuttallianum",141.31511711644,139.440303741228,141.723734496351,38.955942,-106.988305,"rmbl",22.6,14.4,6
15841,"RM3",2012,"Lathyrus leucanthus",134.817135016021,51.6092079024328,138.768203965725,38.955942,-106.988305,"rmbl",22.6,14.4,6
15842,"RM3",2012,"Amelanchier alnifolia",152.679067268045,146.192973687923,152.822758638892,38.955942,-106.988305,"rmbl",22.6,22.6,6
15845,"RM3",2012,"Heterotheca villosa",183.171223956165,179.78606973276,184.839901748344,38.955942,-106.988305,"rmbl",23.2,23.2,7
15846,"RM3",2012,"Polygonum aviculare",212.683165186568,203.975971385999,214.787073514031,38.955942,-106.988305,"rmbl",22.2,23.2,8
15848,"RM4",2012,"Erythronium grandiflorum",122.021394523488,119.433398637679,122.886030856155,38.955942,-106.988305,"rmbl",14.4,14.4,5
15849,"RM4",2012,"Androsace septentrionalis",122.621165102851,121.71468189832,126.159074477441,38.955942,-106.988305,"rmbl",22.6,14.4,6
15850,"RM4",2012,"Delphinium nuttallianum",137.243760922779,134.535085015611,137.746594083681,38.955942,-106.988305,"rmbl",22.6,14.4,6
15851,"RM4",2012,"Taraxacum officinale",133.662806156727,110.404881713022,137.607291905734,38.955942,-106.988305,"rmbl",22.6,14.4,6
15852,"RM4",2012,"Hydrophyllum capitatum",139.058882804268,137.929110645652,139.924908977255,38.955942,-106.988305,"rmbl",22.6,14.4,6
15853,"RM4",2012,"Mahonia repens",139.684584157507,138.957196753928,139.989601532235,38.955942,-106.988305,"rmbl",14.4,14.4,5
15855,"RM4",2012,"Potentilla hippiana",162.512829788345,148.202986170234,168.705982674875,38.955942,-106.988305,"rmbl",23.2,22.6,7
15857,"RM4",2012,"Eremogone congesta",184.406187287152,182.205716891344,184.988400924539,38.955942,-106.988305,"rmbl",23.2,23.2,7
15858,"RM4",2012,"Heterotheca villosa",187.389895096301,170.586476894682,190.962014638855,38.955942,-106.988305,"rmbl",23.2,23.2,7
15859,"RM4",2012,"Polygonum aviculare",203.16352619296,189.811752084717,205.929802321605,38.955942,-106.988305,"rmbl",23.2,23.2,7
15860,"RM4",2012,"Polygonum douglasii",215.238325849748,211.242680610636,216.905486184559,38.955942,-106.988305,"rmbl",23.2,22.2,7
15862,"RM5",2012,"Androsace septentrionalis",126.227875599642,123.913158101325,126.938010623098,38.955942,-106.988305,"rmbl",14.4,14.4,5
15863,"RM5",2012,"Delphinium nuttallianum",139.055366399312,137.189417197109,139.877664622771,38.955942,-106.988305,"rmbl",22.6,14.4,6
15864,"RM5",2012,"Boechera stricta",142.194259521217,137.717342218257,143.832797599399,38.955942,-106.988305,"rmbl",22.6,14.4,6
15866,"RM5",2012,"Eriogonum umbellatum",155.386396929037,154.028378299733,155.947281648274,38.955942,-106.988305,"rmbl",22.6,22.6,6
15867,"RM5",2012,"Eriogonum subalpinum",161.940640271517,157.815540204472,163.8127915022,38.955942,-106.988305,"rmbl",23.2,22.6,7
15869,"RM6",2012,"Claytonia lanceolata",112.344256075949,110.328981730385,112.915143528497,38.955942,-106.988305,"rmbl",14.4,9.5,5
15870,"RM6",2012,"Mertensia fusiformis",120.568541973007,119.019576567787,120.996634363403,38.955942,-106.988305,"rmbl",14.4,9.5,5
15872,"RM6",2012,"Amelanchier alnifolia",145.380649971807,143.021243249527,145.984465019521,38.955942,-106.988305,"rmbl",22.6,14.4,6
15873,"RM6",2012,"Antennaria pulcherrima",144.597973135057,140.696403044148,145.597348380542,38.955942,-106.988305,"rmbl",22.6,14.4,6
15874,"RM6",2012,"Senecio integerrimus",144.860880970531,144.858850669118,147.596870421618,38.955942,-106.988305,"rmbl",22.6,14.4,6
15875,"RM6",2012,"Erigeron flagellaris",154.425447056568,153.124540542199,155.830026307338,38.955942,-106.988305,"rmbl",22.6,22.6,6
15876,"RM6",2012,"Eriogonum umbellatum",156.204752547803,151.768947573707,157.87489875788,38.955942,-106.988305,"rmbl",22.6,22.6,6
15877,"RM6",2012,"Eriogonum subalpinum",160.702191195663,146.918005072533,163.759877734081,38.955942,-106.988305,"rmbl",23.2,22.6,7
15878,"RM6",2012,"Heterotheca villosa",175.00254375007,172.10756774923,175.971544367614,38.955942,-106.988305,"rmbl",23.2,22.6,7
15880,"RM7",2012,"Mahonia repens",114.939438071404,111.822570672244,116.435539679447,38.955942,-106.988305,"rmbl",14.4,9.5,5
15881,"RM7",2012,"Mertensia fusiformis",111.691518742371,110.646710830017,115.727572453715,38.955942,-106.988305,"rmbl",14.4,9.5,5
15882,"RM7",2012,"Androsace septentrionalis",137.431655406855,131.474367466038,137.997056988079,38.955942,-106.988305,"rmbl",14.4,14.4,5
15884,"RM7",2012,"Eriogonum umbellatum",156.811088482248,154.595130111557,157.933814350266,38.955942,-106.988305,"rmbl",22.6,22.6,6
15885,"RM7",2012,"Erysimum capitatum",159.221019956977,156.316480477156,159.979365581116,38.955942,-106.988305,"rmbl",22.6,22.6,6
15887,"RM7",2012,"Heterotheca villosa",166.638281904533,163.030596769203,167.619551930662,38.955942,-106.988305,"rmbl",23.2,22.6,7
15890,"RM7",2012,"Heliomeris multiflora",215.059539895203,210.807403192129,216.885470929401,38.955942,-106.988305,"rmbl",22.2,22.2,8
15892,"RM8",2012,"Erythronium grandiflorum",131.440708020093,129.605026054611,131.981241164731,38.955942,-106.988305,"rmbl",14.4,14.4,5
15893,"RM8",2012,"Taraxacum officinale",136.670986485287,132.564671484623,137.95359411462,38.955942,-106.988305,"rmbl",22.6,14.4,6
15895,"RM8",2012,"Fragaria virginiana",142.22157134121,137.43912108763,143.912544218718,38.955942,-106.988305,"rmbl",22.6,14.4,6
15897,"RM8",2012,"Valeriana edulis",150.641501571834,146.906538499838,151.94103099114,38.955942,-106.988305,"rmbl",22.6,14.4,6
15898,"RM8",2012,"Dodecatheon pulchellum",153.185670449698,152.249753828999,153.920067792189,38.955942,-106.988305,"rmbl",22.6,22.6,6
15899,"RM8",2012,"Maianthemum stellatum",159.284261203821,158.545352979393,159.947999681976,38.955942,-106.988305,"rmbl",22.6,22.6,6
15900,"RM8",2012,"Dugaldia hoopesii",165.678914016704,159.90864788756,167.753285163338,38.955942,-106.988305,"rmbl",23.2,22.6,7
15901,"RM8",2012,"Ligusticum porteri",166.062062775387,159.727957813096,167.85903970352,38.955942,-106.988305,"rmbl",23.2,22.6,7
15902,"RM8",2012,"Anticlea elegans",170.383595117639,166.872187256813,171.082221140983,38.955942,-106.988305,"rmbl",23.2,22.6,7
15903,"RM8",2012,"Solidago multiradiata",179.749824055562,176.417958572902,180.890682631048,38.955942,-106.988305,"rmbl",23.2,22.6,7
15908,"RM9",2012,"Pseudocymopterus montanus",138.93378689263,131.647233673296,141.682836314539,38.955942,-106.988305,"rmbl",22.6,14.4,6
15911,"RM9",2012,"Ligusticum porteri",166.358760020532,160.889321975851,167.935778640277,38.955942,-106.988305,"rmbl",23.2,22.6,7
15913,"RM9",2012,"Aquilegia coerulea",169.225481424162,161.216983392102,171.585300054531,38.955942,-106.988305,"rmbl",23.2,22.6,7
15915,"RM9",2012,"Elymus trachycaulus",191.667432324424,187.642132318187,192.94782289649,38.955942,-106.988305,"rmbl",23.2,23.2,7
15916,"STR",2012,"Taraxacum officinale",134.09729714003,119.591303052707,137.512086689368,38.955942,-106.988305,"rmbl",22.6,14.4,6
15918,"STR",2012,"Cardamine cordifolia",153.355903580859,152.006133286578,153.977081609124,38.955942,-106.988305,"rmbl",22.6,22.6,6
15923,"STR",2012,"Oxypolis fendleri",166.618092570958,163.938409502809,167.901315064339,38.955942,-106.988305,"rmbl",22.6,22.6,6
15925,"STR",2012,"Stellaria longifolia",167.809560048105,166.153135545501,167.999029430142,38.955942,-106.988305,"rmbl",22.6,22.6,6
15926,"STR",2012,"Pentaphylloides floribunda",173.581715903095,167.429400335891,175.818920357502,38.955942,-106.988305,"rmbl",22.6,22.6,6
15927,"STR",2012,"Swertia perennis",178.441742815233,170.259502820256,182.380264499637,38.955942,-106.988305,"rmbl",23.2,22.6,7
15929,"STR",2012,"Gentianopsis thermalis",208.234311103788,203.390213510326,210.735053881767,38.955942,-106.988305,"rmbl",22.2,23.2,8
15930,"VR1",2012,"Claytonia lanceolata",114.912348907801,107.259398298156,116.466227181034,38.955942,-106.988305,"rmbl",14.4,9.5,5
